cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pweight,polintr,polcmpl,poldcs,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,clsprty,prtdgcl,mmbprty,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,freehms,prtyban,scnsenv,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,
ES,ESS1-5e011,1.1,01.02.2013,78494,ESS4e04_1,4,4.1,1221,0.3666,1.50092092391304,3,4,2,5,4,8,4,4,6,6,3,2,2,2,2,2,2,2,2,6,2,5,7,1,3,5,5,6,2,2,2,2,6,2,2,2,6,5,5,2,4,2,3,2,2,3,2,2,3,2,2,3,2,4,2,3,2,1,3,3,
ES,ESS1-5e011,1.1,01.02.2013,78495,ESS4e04_1,4,4.1,1222,0.6736,1.50092092391304,4,2,2,7,6,7,5,2,6,7,1,2,2,2,2,1,2,1,1,6,2,77,7,3,7,8,7,6,5,1,2,1,1,1,1,1,5,2,5,2,4,3,2,2,1,2,2,4,2,2,2,3,6,2,2,3,3,2,4,1,
ES,ESS1-5e011,1.1,01.02.2013,78496,ESS4e04_1,4,4.1,1223,1.4205,1.50092092391304,3,3,3,8,8,6,7,7,9,8,1,2,2,2,2,2,2,2,1,2,2,3,10,6,7,8,6,7,2,1,2,1,6,3,3,3,3,5,8,1,3,3,4,2,2,4,2,2,1,2,2,5,1,2,1,5,1,3,3,2,
ES,ESS1-5e011,1.1,01.02.2013,78497,ESS4e04_1,4,4.1,1224,0.7545,1.50092092391304,3,3,2,5,3,4,0,0,2,1,1,2,2,2,2,2,2,2,2,6,2,77,6,3,5,5,6,5,1,1,1,8,2,3,3,3,4,88,2,3,5,2,5,3,2,3,2,4,5,3,2,2,3,5,4,5,1,2,4,3,
ES,ESS1-5e011,1.1,01.02.2013,78498,ESS4e04_1,4,4.1,1225,1.4257,1.50092092391304,3,4,2,4,3,5,2,1,6,7,3,2,2,2,2,2,2,2,2,6,2,77,7,2,2,2,5,7,2,3,3,8,9,1,1,1,9,8,88,4,5,1,5,1,4,1,1,2,4,4,1,5,2,5,2,4,2,2,2,4,
ES,ESS1-5e011,1.1,01.02.2013,78499,ESS4e04_1,4,4.1,1226,0.8058,1.50092092391304,4,5,7,3,4,7,0,0,0,3,2,2,2,2,2,2,2,2,2,6,2,5,7,3,4,7,5,7,1,1,3,3,2,3,3,3,3,7,3,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,3,2,2,5,2,
ES,ESS1-5e011,1.1,01.02.2013,78500,ESS4e04_1,4,4.1,1227,1.5467,1.50092092391304,3,3,3,6,3,7,1,1,88,88,1,2,2,2,2,2,2,2,2,6,2,5,8,4,5,8,6,6,1,1,1,4,5,2,2,2,6,6,4,2,4,1,4,1,2,3,1,4,2,3,1,3,2,3,2,3,1,2,3,2,
ES,ESS1-5e011,1.1,01.02.2013,78501,ESS4e04_1,4,4.1,1228,0.7545,1.50092092391304,2,3,4,2,2,4,2,2,3,2,1,1,1,2,2,1,1,2,1,6,2,77,7,0,0,2,3,1,3,4,2,4,2,4,4,4,1,2,1,3,4,2,4,2,2,2,2,3,2,2,2,4,2,3,2,4,2,4,3,2,
ES,ESS1-5e011,1.1,01.02.2013,78502,ESS4e04_1,4,4.1,1231,1.288,1.50092092391304,3,3,4,5,5,8,77,77,7,7,1,2,2,2,2,2,2,2,1,2,2,0,10,3,7,9,6,4,2,1,1,3,5,2,2,2,10,8,5,3,5,1,3,1,3,2,1,4,3,2,1,4,2,5,2,4,2,2,4,4,
ES,ESS1-5e011,1.1,01.02.2013,78503,ESS4e04_1,4,4.1,1232,1.5467,1.50092092391304,3,5,3,7,6,7,5,0,6,6,1,2,2,2,2,2,1,2,1,3,2,3,8,5,7,7,7,6,2,1,1,1,8,2,2,2,10,8,8,2,5,1,5,1,4,5,1,1,2,1,1,6,1,6,1,1,1,1,2,1,
ES,ESS1-5e011,1.1,01.02.2013,78504,ESS4e04_1,4,4.1,1233,1.1902,1.50092092391304,4,3,3,4,4,5,2,2,6,7,1,2,2,2,2,2,2,2,7,6,2,5,7,4,3,6,5,6,3,2,4,4,6,7,7,7,5,5,77,1,4,1,4,3,3,4,2,3,4,1,2,2,3,3,3,4,1,2,4,5,
ES,ESS1-5e011,1.1,01.02.2013,78505,ESS4e04_1,4,4.1,1234,0.298,1.50092092391304,4,5,1,7,6,9,5,5,6,6,1,2,2,2,2,2,2,2,2,6,2,7,4,5,5,6,88,6,2,2,1,2,3,4,4,4,2,5,2,2,5,2,4,1,4,2,2,3,6,2,1,5,2,6,2,6,1,4,1,6,
ES,ESS1-5e011,1.1,01.02.2013,78506,ESS4e04_1,4,4.1,1236,1.5467,1.50092092391304,4,5,1,7,2,3,2,1,7,8,1,1,1,1,1,1,1,2,1,2,1,3,8,0,4,7,10,10,1,1,1,2,10,1,1,1,4,9,7,5,5,1,1,3,4,3,3,1,6,2,1,6,1,5,3,2,1,2,1,4,
ES,ESS1-5e011,1.1,01.02.2013,78507,ESS4e04_1,4,4.1,1237,0.3666,1.50092092391304,2,4,3,3,3,2,0,0,3,5,1,2,2,2,2,2,2,2,2,6,2,0,8,1,1,3,3,3,2,1,2,3,8,1,1,1,8,9,7,1,3,1,4,2,2,3,2,1,1,1,1,3,2,2,1,3,1,1,3,2,
ES,ESS1-5e011,1.1,01.02.2013,78508,ESS4e04_1,4,4.1,1238,1.4448,1.50092092391304,4,5,1,7,7,7,88,88,88,88,3,2,2,2,2,2,2,2,2,6,2,77,6,3,88,88,7,9,2,7,8,3,8,2,2,1,8,9,8,2,5,1,1,1,4,1,1,1,5,5,1,5,1,6,2,1,1,1,1,6,
ES,ESS1-5e011,1.1,01.02.2013,78509,ESS4e04_1,4,4.1,1240,1.5467,1.50092092391304,3,3,2,6,2,4,1,1,2,5,1,2,2,2,2,2,2,2,2,6,2,4,9,5,4,7,5,5,2,1,2,5,0,3,3,3,5,88,5,2,3,1,3,2,2,3,3,2,1,1,1,5,1,1,4,4,1,3,4,1,
ES,ESS1-5e011,1.1,01.02.2013,78510,ESS4e04_1,4,4.1,1242,1.1687,1.50092092391304,4,5,2,77,77,6,0,0,3,77,3,2,2,2,2,2,2,2,2,6,2,77,4,4,3,5,77,7,2,1,2,3,77,2,2,2,88,5,5,5,5,3,4,4,1,3,4,4,2,2,5,4,3,3,4,4,3,3,5,2,
ES,ESS1-5e011,1.1,01.02.2013,78511,ESS4e04_1,4,4.1,1244,0.3666,1.50092092391304,3,3,4,6,5,4,2,2,6,6,3,2,2,2,2,2,2,2,2,6,2,5,8,4,2,6,5,7,2,2,2,2,4,1,2,2,5,7,4,2,3,2,3,3,3,4,3,4,1,2,3,3,3,2,4,4,2,3,4,2,
ES,ESS1-5e011,1.1,01.02.2013,78512,ESS4e04_1,4,4.1,1245,0.3666,1.50092092391304,4,5,2,7,6,7,4,4,5,77,1,2,2,2,2,2,2,2,2,6,2,77,7,5,5,8,7,6,7,7,2,8,77,2,2,2,6,5,5,3,5,1,4,2,4,3,2,2,4,2,2,5,2,5,2,2,2,2,2,4,
ES,ESS1-5e011,1.1,01.02.2013,78513,ESS4e04_1,4,4.1,1246,1.2029,1.50092092391304,3,2,3,4,1,8,2,3,5,5,1,2,2,2,2,2,2,2,2,6,2,3,7,5,3,5,7,7,3,2,2,2,8,3,3,3,4,6,6,2,5,2,3,2,4,2,3,2,5,3,2,3,6,6,2,5,2,3,1,4,
ES,ESS1-5e011,1.1,01.02.2013,78514,ESS4e04_1,4,4.1,1247,1.4448,1.50092092391304,4,5,2,7,4,7,2,2,5,6,2,2,2,2,2,2,2,2,2,6,2,5,8,2,4,7,6,7,2,2,1,2,8,3,3,3,7,7,5,2,4,1,5,1,4,2,2,2,4,2,1,5,1,5,1,3,1,2,3,3,
ES,ESS1-5e011,1.1,01.02.2013,78515,ESS4e04_1,4,4.1,1248,1.1902,1.50092092391304,3,2,3,3,3,2,2,2,3,5,1,2,2,1,2,2,2,2,1,2,2,2,8,3,5,5,4,5,2,2,3,3,4,2,2,2,6,6,5,1,4,2,2,4,3,3,2,3,3,1,2,2,3,3,3,1,1,2,3,3,
ES,ESS1-5e011,1.1,01.02.2013,78516,ESS4e04_1,4,4.1,1251,1.4777,1.50092092391304,4,5,1,5,5,3,4,4,4,3,3,2,2,2,2,2,2,2,2,6,2,88,8,5,8,9,8,4,3,5,3,3,9,2,2,3,5,5,5,3,2,1,4,3,3,1,1,5,2,1,1,5,3,5,1,1,1,1,1,3,
ES,ESS1-5e011,1.1,01.02.2013,78517,ESS4e04_1,4,4.1,1252,1.6676,1.50092092391304,4,5,1,3,0,6,2,2,88,88,1,2,2,2,2,2,2,2,2,6,2,7,10,0,2,5,5,6,2,4,1,1,0,2,2,2,5,6,6,2,2,2,2,1,2,2,1,2,2,1,1,2,2,5,1,1,1,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,78518,ESS4e04_1,4,4.1,1253,0.3666,1.50092092391304,4,5,1,4,5,7,2,2,4,4,2,2,2,2,2,2,2,2,2,6,2,7,5,4,4,5,4,7,2,1,2,2,3,3,3,3,5,4,5,2,3,2,4,3,6,2,2,2,3,2,2,5,2,5,2,6,2,2,6,6,
ES,ESS1-5e011,1.1,01.02.2013,78519,ESS4e04_1,4,4.1,1254,1.4777,1.50092092391304,2,4,2,4,4,6,4,5,5,7,1,1,2,2,2,2,2,2,2,6,2,6,6,5,5,8,7,4,2,1,2,1,6,2,2,2,5,8,6,2,5,3,5,2,2,2,4,2,2,1,4,5,4,5,3,5,3,2,1,3,
ES,ESS1-5e011,1.1,01.02.2013,78520,ESS4e04_1,4,4.1,1256,1.4448,1.50092092391304,4,4,3,6,2,8,2,2,4,4,1,2,2,2,2,2,2,2,2,6,2,4,9,4,7,7,5,6,2,1,1,4,6,3,3,3,5,8,6,2,5,1,4,1,5,2,1,2,3,1,1,4,1,5,2,1,1,2,5,3,
ES,ESS1-5e011,1.1,01.02.2013,78521,ESS4e04_1,4,4.1,1257,0.4298,1.50092092391304,3,2,2,6,6,8,7,6,6,7,1,2,2,2,2,2,2,2,2,6,2,8,8,3,5,6,4,6,2,2,2,3,3,3,4,3,3,4,5,3,4,2,4,2,2,2,1,3,2,2,3,2,2,4,2,2,4,2,4,3,
ES,ESS1-5e011,1.1,01.02.2013,78522,ESS4e04_1,4,4.1,1259,1.6676,1.50092092391304,3,2,3,5,7,8,3,3,5,7,2,2,2,2,2,2,2,2,2,6,2,88,7,3,1,10,8,5,1,1,1,1,0,4,4,4,0,3,0,2,4,1,3,2,2,1,1,5,4,2,2,5,3,4,2,1,1,2,1,1,
ES,ESS1-5e011,1.1,01.02.2013,78523,ESS4e04_1,4,4.1,1261,1.4777,1.50092092391304,3,5,2,7,7,7,5,5,7,7,1,2,2,2,2,2,2,2,1,3,2,2,7,5,5,7,2,7,2,2,2,3,6,3,3,3,6,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,4,1,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,78524,ESS4e04_1,4,4.1,1263,1.4448,1.50092092391304,3,4,2,5,2,5,5,4,5,5,1,2,2,2,2,2,2,2,2,6,2,4,7,5,5,5,3,3,1,1,2,3,7,3,3,4,2,2,2,2,1,1,2,1,2,4,2,1,3,2,2,4,2,4,2,4,1,2,2,3,
ES,ESS1-5e011,1.1,01.02.2013,78525,ESS4e04_1,4,4.1,1264,1.6676,1.50092092391304,3,2,3,88,7,8,6,5,6,6,1,2,2,2,2,2,2,2,1,3,2,4,6,6,6,5,6,6,3,2,3,2,5,3,3,3,4,5,5,3,4,3,3,2,3,3,3,4,3,2,3,3,2,3,3,3,3,3,3,3,
ES,ESS1-5e011,1.1,01.02.2013,78526,ESS4e04_1,4,4.1,1266,0.4298,1.50092092391304,4,3,2,5,5,8,2,2,5,5,1,2,2,2,2,2,2,2,2,6,2,3,8,8,5,8,7,8,1,1,1,4,7,2,2,2,3,5,3,2,5,2,3,1,5,2,2,2,5,3,1,5,2,6,1,2,1,1,1,6,
ES,ESS1-5e011,1.1,01.02.2013,78527,ESS4e04_1,4,4.1,1267,1.6676,1.50092092391304,4,5,2,8,9,9,3,2,5,2,1,2,2,2,2,2,2,2,1,1,2,4,8,5,6,8,6,8,1,7,1,3,0,4,4,4,5,6,6,5,6,1,6,2,6,1,1,1,6,4,2,5,1,6,3,1,1,3,1,5,
ES,ESS1-5e011,1.1,01.02.2013,78528,ESS4e04_1,4,4.1,1268,1.5171,1.50092092391304,4,1,4,0,0,2,0,0,4,88,2,2,2,2,2,1,2,2,2,6,2,0,8,0,3,3,8,8,2,1,4,2,4,1,1,1,8,10,10,3,5,1,6,5,2,4,2,2,2,2,2,5,2,2,2,4,2,2,6,1,
ES,ESS1-5e011,1.1,01.02.2013,78529,ESS4e04_1,4,4.1,1269,1.0107,1.50092092391304,2,2,3,88,5,4,4,7,88,3,1,2,1,1,1,1,1,1,1,2,2,0,8,88,88,2,5,6,2,2,4,4,5,3,3,3,88,8,6,2,3,2,2,4,1,4,2,2,3,3,4,2,4,2,4,2,2,2,4,2,
ES,ESS1-5e011,1.1,01.02.2013,78530,ESS4e04_1,4,4.1,1270,1.32,1.50092092391304,4,2,4,6,6,8,4,4,5,8,1,2,2,2,2,2,2,2,2,6,2,88,7,2,3,6,3,5,1,2,2,8,2,3,3,3,5,3,4,5,5,3,5,3,5,4,3,2,5,4,3,5,3,6,3,6,4,1,4,5,
ES,ESS1-5e011,1.1,01.02.2013,78531,ESS4e04_1,4,4.1,1271,0.73,1.50092092391304,3,5,2,3,4,5,2,2,2,2,1,2,2,2,2,2,2,2,1,3,2,5,5,2,2,2,4,2,5,2,1,4,1,4,4,4,2,4,4,5,5,3,6,5,2,2,2,1,2,1,1,5,2,3,2,6,1,4,4,2,
ES,ESS1-5e011,1.1,01.02.2013,78532,ESS4e04_1,4,4.1,1272,0.7445,1.50092092391304,4,5,4,4,2,4,2,2,3,1,2,2,2,2,2,1,1,2,2,6,2,5,8,2,2,6,8,5,3,1,2,4,2,3,3,3,5,6,4,1,5,2,3,2,2,3,3,2,3,1,2,4,2,4,3,5,2,2,5,4,
ES,ESS1-5e011,1.1,01.02.2013,78533,ESS4e04_1,4,4.1,1274,1.288,1.50092092391304,4,5,3,4,6,4,3,3,4,5,1,2,2,2,2,2,2,2,7,6,2,77,7,4,3,9,5,6,2,1,1,4,5,3,3,3,5,6,4,2,5,1,3,1,3,3,1,3,2,1,1,3,1,5,2,1,1,1,3,2,
ES,ESS1-5e011,1.1,01.02.2013,78534,ESS4e04_1,4,4.1,1275,1.5467,1.50092092391304,3,3,3,4,1,8,2,2,5,5,1,2,2,2,2,2,2,2,1,3,2,3,8,2,4,5,3,5,1,2,1,2,4,4,4,4,2,4,4,1,3,2,4,2,2,2,2,2,3,2,1,4,3,3,2,3,1,2,4,3,
ES,ESS1-5e011,1.1,01.02.2013,78535,ESS4e04_1,4,4.1,1276,1.2198,1.50092092391304,3,3,3,8,6,7,6,6,4,4,1,2,2,2,2,2,2,2,2,6,2,5,9,8,8,8,7,8,4,1,4,4,3,3,3,3,8,8,5,2,5,2,3,1,2,2,1,2,2,2,1,4,2,5,1,2,1,2,3,2,
ES,ESS1-5e011,1.1,01.02.2013,78536,ESS4e04_1,4,4.1,1278,1.5467,1.50092092391304,4,4,1,4,6,7,3,1,6,4,2,2,2,2,2,2,2,2,2,6,2,5,9,3,4,6,8,7,1,1,1,1,3,4,2,2,3,5,1,3,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,
ES,ESS1-5e011,1.1,01.02.2013,78537,ESS4e04_1,4,4.1,1279,0.298,1.50092092391304,3,5,2,5,2,5,2,2,3,3,1,2,2,2,2,2,2,2,2,6,2,5,6,6,7,7,6,6,2,1,1,3,8,1,1,1,8,8,8,2,6,1,5,2,2,5,2,2,3,2,2,4,3,4,3,4,1,2,4,2,
ES,ESS1-5e011,1.1,01.02.2013,78538,ESS4e04_1,4,4.1,1280,1.4257,1.50092092391304,3,3,3,3,3,3,2,2,4,4,3,2,2,2,2,2,2,2,2,6,2,4,4,3,3,6,7,7,2,1,1,3,5,3,3,3,7,7,5,2,5,1,3,2,2,2,2,2,4,2,2,4,2,3,2,6,2,3,2,4,
ES,ESS1-5e011,1.1,01.02.2013,78539,ESS4e04_1,4,4.1,1283,0.4298,1.50092092391304,4,4,2,88,88,6,2,2,88,88,2,2,2,2,2,2,2,2,2,6,2,77,7,6,88,7,88,7,2,3,2,3,1,3,3,3,3,3,2,3,4,2,5,1,6,1,2,2,6,4,1,5,1,6,1,2,1,3,1,6,
ES,ESS1-5e011,1.1,01.02.2013,78540,ESS4e04_1,4,4.1,1284,0.1627,1.50092092391304,4,4,4,5,4,8,5,4,3,4,1,2,2,2,2,2,2,2,2,6,2,6,5,6,4,5,5,3,2,2,1,2,5,3,3,3,5,7,6,2,6,1,4,4,4,2,2,2,5,3,1,5,2,5,2,2,3,3,4,5,
ES,ESS1-5e011,1.1,01.02.2013,78541,ESS4e04_1,4,4.1,1285,1.288,1.50092092391304,3,3,2,6,7,7,3,3,5,5,1,2,2,2,2,2,2,2,1,2,2,8,8,3,2,4,6,6,2,3,2,3,3,3,3,3,2,3,3,2,4,1,4,1,4,2,3,2,4,5,1,4,1,5,2,4,1,3,2,3,
ES,ESS1-5e011,1.1,01.02.2013,78542,ESS4e04_1,4,4.1,1286,0.8058,1.50092092391304,4,3,2,3,3,6,1,0,0,88,1,2,2,2,2,2,2,2,2,6,2,3,7,1,88,88,88,4,1,4,8,8,88,4,4,3,5,7,6,5,5,2,5,5,5,2,4,2,5,3,2,5,8,5,2,2,2,2,2,2,
ES,ESS1-5e011,1.1,01.02.2013,78543,ESS4e04_1,4,4.1,1289,0.6736,1.50092092391304,4,5,1,5,5,8,3,2,88,88,2,2,2,2,2,2,2,2,2,6,2,7,8,1,2,9,3,5,2,1,1,1,3,3,3,3,8,8,4,5,5,1,5,1,5,3,1,4,5,4,1,4,2,5,2,5,1,1,1,4,
ES,ESS1-5e011,1.1,01.02.2013,78544,ESS4e04_1,4,4.1,1291,0.298,1.50092092391304,2,4,4,7,8,7,6,8,7,4,1,2,2,2,2,1,1,1,1,1,2,3,6,7,7,10,6,7,2,1,2,2,2,2,2,2,6,8,6,2,5,2,2,2,4,5,2,3,2,2,2,2,3,4,4,4,1,1,2,2,
ES,ESS1-5e011,1.1,01.02.2013,78545,ESS4e04_1,4,4.1,1292,1.5171,1.50092092391304,4,4,1,5,3,7,3,3,5,5,1,2,2,1,2,2,2,2,1,3,2,7,8,7,77,7,6,6,1,3,1,4,77,2,2,2,77,77,4,3,5,1,3,1,4,2,1,1,3,3,1,4,1,5,1,4,1,2,1,4,
ES,ESS1-5e011,1.1,01.02.2013,78546,ESS4e04_1,4,4.1,1293,1.288,1.50092092391304,2,3,4,5,1,5,0,0,6,7,1,2,2,2,2,2,1,1,1,2,2,9,8,0,0,3,4,4,1,1,1,1,7,2,2,2,4,10,5,1,6,1,3,2,1,5,2,1,3,1,1,2,1,2,1,3,1,2,4,2,
ES,ESS1-5e011,1.1,01.02.2013,78547,ESS4e04_1,4,4.1,1294,1.4448,1.50092092391304,2,2,4,6,4,7,5,5,6,7,1,2,2,2,2,2,2,2,1,2,2,4,9,5,8,8,6,8,4,1,2,2,6,2,2,2,7,7,7,1,3,1,3,2,3,5,1,2,3,2,1,2,2,4,1,4,1,2,6,3,
ES,ESS1-5e011,1.1,01.02.2013,78548,ESS4e04_1,4,4.1,1296,1.4777,1.50092092391304,4,5,1,88,88,6,88,88,88,88,1,2,2,2,2,2,2,2,2,6,2,5,6,3,4,6,5,7,2,2,2,8,88,2,2,2,88,5,4,2,4,2,3,1,4,2,1,1,3,2,1,3,2,4,1,3,1,3,2,3,
ES,ESS1-5e011,1.1,01.02.2013,78549,ESS4e04_1,4,4.1,1298,0.9545,1.50092092391304,3,5,3,6,4,1,1,1,5,7,3,2,2,1,1,2,1,2,1,2,2,7,6,4,2,6,3,7,2,3,1,2,7,2,2,2,4,6,4,3,2,1,3,2,4,4,2,2,2,2,3,4,4,6,2,5,2,1,4,2,
ES,ESS1-5e011,1.1,01.02.2013,78550,ESS4e04_1,4,4.1,1299,0.4298,1.50092092391304,3,5,3,6,5,6,5,5,6,5,2,1,2,2,2,2,2,2,2,6,2,3,7,2,4,8,8,8,2,1,1,1,6,2,2,2,7,8,5,3,6,2,5,2,4,4,3,2,5,3,3,5,3,5,2,5,1,3,3,3,
ES,ESS1-5e011,1.1,01.02.2013,78551,ESS4e04_1,4,4.1,1301,1.4777,1.50092092391304,2,3,3,8,5,5,7,5,5,7,1,2,2,2,2,2,2,2,1,2,2,2,6,5,10,5,5,7,1,2,1,2,10,2,2,2,6,6,6,3,2,2,2,2,3,5,2,2,1,2,1,4,2,5,1,1,1,1,1,2,
ES,ESS1-5e011,1.1,01.02.2013,78552,ESS4e04_1,4,4.1,1302,1.1866,1.50092092391304,3,3,3,7,8,6,3,2,7,7,1,2,2,2,2,2,2,2,2,6,2,88,10,5,5,7,8,6,2,1,1,2,8,1,1,1,5,6,7,2,5,1,3,2,2,3,1,5,2,1,2,3,3,5,2,2,1,2,3,3,
ES,ESS1-5e011,1.1,01.02.2013,78553,ESS4e04_1,4,4.1,1303,1.2198,1.50092092391304,4,3,1,0,0,8,0,2,8,7,1,2,2,1,2,2,2,2,1,2,2,3,7,4,5,2,3,6,1,2,1,2,2,3,4,3,3,4,2,3,3,2,3,2,2,1,2,2,1,3,3,2,2,4,2,3,2,1,3,2,
ES,ESS1-5e011,1.1,01.02.2013,78554,ESS4e04_1,4,4.1,1305,0.3666,1.50092092391304,3,3,3,5,7,7,3,3,5,3,1,2,2,2,2,2,2,2,2,6,2,5,8,3,4,7,6,8,2,3,2,2,5,2,2,2,7,8,8,3,5,1,4,2,4,1,1,1,5,3,1,5,1,5,1,4,1,2,1,4,
ES,ESS1-5e011,1.1,01.02.2013,78555,ESS4e04_1,4,4.1,1306,0.8058,1.50092092391304,4,5,2,0,0,8,0,0,3,3,1,2,2,2,2,2,2,2,2,6,2,6,8,0,0,5,2,2,4,1,1,3,2,3,3,3,4,6,3,1,3,1,1,1,2,2,1,1,4,1,2,4,1,3,1,4,1,1,4,4,
ES,ESS1-5e011,1.1,01.02.2013,78556,ESS4e04_1,4,4.1,1309,0.298,1.50092092391304,3,4,2,5,2,2,2,2,5,5,2,1,1,1,1,1,1,2,2,6,2,2,9,1,5,5,2,2,1,1,1,2,2,3,3,3,8,9,2,1,6,1,6,5,2,2,2,1,1,2,2,2,4,5,2,1,1,1,6,1,
ES,ESS1-5e011,1.1,01.02.2013,78557,ESS4e04_1,4,4.1,1311,1.3394,1.50092092391304,4,3,3,5,5,4,1,1,88,88,3,2,2,2,2,2,2,2,2,6,2,2,8,4,5,6,5,6,2,3,2,4,5,3,2,2,5,5,5,2,5,2,3,3,2,3,3,4,4,1,1,3,5,3,4,3,3,2,4,4,
ES,ESS1-5e011,1.1,01.02.2013,78558,ESS4e04_1,4,4.1,1315,0.298,1.50092092391304,4,1,3,4,1,5,0,0,88,5,1,2,2,1,2,2,2,2,2,6,2,5,8,2,2,10,2,8,1,1,1,3,88,8,8,8,88,8,88,4,5,2,6,2,3,8,2,3,2,1,1,5,1,4,1,4,2,1,3,3,
ES,ESS1-5e011,1.1,01.02.2013,78559,ESS4e04_1,4,4.1,1319,0.73,1.50092092391304,3,3,4,5,6,9,5,5,5,7,1,2,2,2,2,2,2,2,2,6,2,5,10,3,2,5,8,8,2,2,2,2,2,2,2,4,3,6,5,1,4,1,2,1,2,2,1,4,4,2,1,4,1,2,2,5,1,3,2,2,
ES,ESS1-5e011,1.1,01.02.2013,78560,ESS4e04_1,4,4.1,1321,0.7445,1.50092092391304,2,3,3,5,4,7,6,6,6,6,1,2,2,2,2,2,2,2,1,2,2,3,8,4,5,6,4,5,2,1,3,3,8,3,3,3,5,6,5,2,2,2,2,2,3,2,4,5,3,4,1,3,2,5,2,4,1,2,4,4,
ES,ESS1-5e011,1.1,01.02.2013,78561,ESS4e04_1,4,4.1,1322,0.6736,1.50092092391304,3,5,2,0,4,7,0,0,0,88,3,2,2,2,2,2,2,2,2,6,2,5,10,2,5,9,8,6,1,1,1,1,0,4,4,4,2,88,2,3,4,2,4,2,2,4,1,3,2,1,1,4,3,2,4,2,1,3,4,1,
ES,ESS1-5e011,1.1,01.02.2013,78562,ESS4e04_1,4,4.1,1323,0.7545,1.50092092391304,2,3,3,6,4,7,3,3,5,88,1,2,2,2,2,2,2,2,1,4,2,2,9,3,3,5,2,4,2,1,2,2,8,3,2,3,5,3,5,1,3,1,3,2,3,3,1,2,3,2,2,3,3,3,1,4,2,3,2,3,
ES,ESS1-5e011,1.1,01.02.2013,78563,ESS4e04_1,4,4.1,1324,1.6676,1.50092092391304,2,1,4,8,6,6,5,5,7,6,1,2,2,2,1,1,1,2,1,6,2,77,10,5,5,5,6,7,2,1,1,1,5,4,4,4,2,2,0,1,4,2,4,1,1,2,2,3,1,1,1,4,2,1,3,3,1,1,6,1,
ES,ESS1-5e011,1.1,01.02.2013,78564,ESS4e04_1,4,4.1,1326,0.3666,1.50092092391304,3,4,3,6,6,7,5,5,6,6,3,2,2,2,2,2,2,2,7,6,2,5,8,6,5,7,8,7,2,2,2,3,6,3,3,3,5,5,4,2,4,2,4,2,2,3,3,3,2,2,2,4,2,4,2,3,2,2,3,2,
ES,ESS1-5e011,1.1,01.02.2013,78565,ESS4e04_1,4,4.1,1327,1.6676,1.50092092391304,4,4,2,5,4,6,4,4,4,88,2,2,2,2,2,2,2,2,2,6,2,88,7,3,3,5,6,0,2,1,1,8,88,4,4,4,0,0,0,2,5,1,5,1,4,1,1,1,5,2,1,5,1,6,2,4,1,1,2,4,
ES,ESS1-5e011,1.1,01.02.2013,78566,ESS4e04_1,4,4.1,1328,1.0107,1.50092092391304,2,1,5,3,0,4,0,4,1,0,2,2,2,2,2,2,2,2,1,3,2,5,8,3,0,3,1,5,2,1,4,2,3,3,4,4,0,2,1,4,3,2,5,1,1,6,5,6,4,2,1,5,1,5,2,5,1,1,1,4,
ES,ESS1-5e011,1.1,01.02.2013,78567,ESS4e04_1,4,4.1,1329,1.0268,1.50092092391304,3,3,4,5,7,7,5,7,5,5,2,2,2,2,2,1,2,2,2,6,2,5,8,4,3,8,4,4,2,1,4,1,7,2,2,2,5,6,5,1,4,2,2,3,1,3,3,1,2,2,1,4,2,4,4,3,2,3,5,3,
ES,ESS1-5e011,1.1,01.02.2013,78568,ESS4e04_1,4,4.1,1333,1.6676,1.50092092391304,3,3,4,8,4,6,3,3,7,88,1,2,2,2,2,2,2,2,2,6,2,8,10,3,3,9,0,5,1,7,1,2,88,3,3,3,8,7,8,3,6,1,3,1,5,1,2,1,3,1,1,4,1,6,1,1,1,1,1,2,
ES,ESS1-5e011,1.1,01.02.2013,78569,ESS4e04_1,4,4.1,1334,1.4205,1.50092092391304,7,7,7,9,9,9,9,9,9,9,7,1,1,1,1,1,1,1,1,6,7,77,9,9,8,8,7,7,1,1,1,1,77,3,3,3,7,7,10,2,5,2,4,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,
